WindDirection;WindSpeed;WaterLevel;StormDuration;PhaseDifference;WaterLevelRPB
270;40;4.9;20;260;5.3
300;40;4.9;20;260;5.37
330;40;4.9;20;260;5.23
360;40;4.9;20;260;5.03
30;50;4.9;20;260;4.71
60;50;4.9;20;260;4.42
90;50;4.9;20;260;4.28
120;50;4.9;20;260;4.27
150;50;4.9;20;260;4.36
180;50;4.9;20;260;4.57
210;50;4.9;20;260;4.92
240;50;4.9;20;260;5.27
270;50;4.9;20;260;5.51
300;50;4.9;20;260;5.6
330;50;4.9;20;260;5.39
360;50;4.9;20;260;5.06
30;0;5;20;260;5.04
30;10;5;20;260;5.04
60;0;5;20;260;5.03
60;10;5;20;260;5.03
90;0;5;20;260;5.02
90;10;5;20;260;5.02
120;0;5;20;260;5.02
120;10;5;20;260;5.02
150;0;5;20;260;5.02
150;10;5;20;260;5.02
180;0;5;20;260;5.03
180;10;5;20;260;5.03
210;0;5;20;260;5.04
210;10;5;20;260;5.04
240;0;5;20;260;5.05
240;10;5;20;260;5.05
270;0;5;20;260;5.06
270;10;5;20;260;5.06
300;0;5;20;260;5.06
300;10;5;20;260;5.06
330;0;5;20;260;5.06
330;10;5;20;260;5.06
360;0;5;20;260;5.05
360;10;5;20;260;5.05
30;20;5;20;260;5.04
60;20;5;20;260;4.99
90;20;5;20;260;4.95
120;20;5;20;260;4.93
150;20;5;20;260;4.94
180;20;5;20;260;4.97
210;20;5;20;260;5.02
240;20;5;20;260;5.08
270;20;5;20;260;5.13
300;20;5;20;260;5.15
330;20;5;20;260;5.14
360;20;5;20;260;5.1
30;30;5;20;260;4.98
60;30;5;20;260;4.88
90;30;5;20;260;4.83
120;30;5;20;260;4.8
150;30;5;20;260;4.83
180;30;5;20;260;4.9
210;30;5;20;260;5.02
240;30;5;20;260;5.14
270;30;5;20;260;5.24
300;30;5;20;260;5.28
330;30;5;20;260;5.22
360;30;5;20;260;5.11
30;40;5;20;260;4.9
60;40;5;20;260;4.73
90;40;5;20;260;4.63
120;40;5;20;260;4.61
150;40;5;20;260;4.65
180;40;5;20;260;4.8
210;40;5;20;260;5.01
240;40;5;20;260;5.24
270;40;5;20;260;5.4
300;40;5;20;260;5.46
330;40;5;20;260;5.33
360;40;5;20;260;5.12
30;50;5;20;260;4.81
60;50;5;20;260;4.52
90;50;5;20;260;4.38
120;50;5;20;260;4.38
150;50;5;20;260;4.46
180;50;5;20;260;4.67
210;50;5;20;260;5.02
240;50;5;20;260;5.36
270;50;5;20;260;5.6
300;50;5;20;260;5.69
330;50;5;20;260;5.48
360;50;5;20;260;5.16
30;0;5.1;20;260;5.16
30;10;5.1;20;260;5.16
60;0;5.1;20;260;5.15
60;10;5.1;20;260;5.15
90;0;5.1;20;260;5.14
90;10;5.1;20;260;5.14
120;0;5.1;20;260;5.13
120;10;5.1;20;260;5.13
150;0;5.1;20;260;5.13
150;10;5.1;20;260;5.13
180;0;5.1;20;260;5.14
180;10;5.1;20;260;5.14
210;0;5.1;20;260;5.15
210;10;5.1;20;260;5.15
240;0;5.1;20;260;5.16
240;10;5.1;20;260;5.16
270;0;5.1;20;260;5.17
270;10;5.1;20;260;5.17
300;0;5.1;20;260;5.18
300;10;5.1;20;260;5.18
330;0;5.1;20;260;5.17
330;10;5.1;20;260;5.17
360;0;5.1;20;260;5.17
360;10;5.1;20;260;5.17
30;20;5.1;20;260;5.15
60;20;5.1;20;260;5.1
90;20;5.1;20;260;5.06
120;20;5.1;20;260;5.04
150;20;5.1;20;260;5.05
180;20;5.1;20;260;5.08
210;20;5.1;20;260;5.14
240;20;5.1;20;260;5.2
270;20;5.1;20;260;5.24
300;20;5.1;20;260;5.26
330;20;5.1;20;260;5.25
360;20;5.1;20;260;5.21
30;30;5.1;20;260;5.1
60;30;5.1;20;260;5
90;30;5.1;20;260;4.95
120;30;5.1;20;260;4.91
150;30;5.1;20;260;4.93
180;30;5.1;20;260;5.01
210;30;5.1;20;260;5.13
240;30;5.1;20;260;5.25
270;30;5.1;20;260;5.35
300;30;5.1;20;260;5.4
330;30;5.1;20;260;5.34
360;30;5.1;20;260;5.22
30;40;5.1;20;260;5.01
60;40;5.1;20;260;4.84
90;40;5.1;20;260;4.74
120;40;5.1;20;260;4.71
150;40;5.1;20;260;4.76
180;40;5.1;20;260;4.91
210;40;5.1;20;260;5.12
240;40;5.1;20;260;5.34
270;40;5.1;20;260;5.5
300;40;5.1;20;260;5.57
330;40;5.1;20;260;5.44
360;40;5.1;20;260;5.23
30;50;5.1;20;260;4.92
60;50;5.1;20;260;4.62
90;50;5.1;20;260;4.49
120;50;5.1;20;260;4.48
150;50;5.1;20;260;4.56
180;50;5.1;20;260;4.77
210;50;5.1;20;260;5.12
240;50;5.1;20;260;5.47
270;50;5.1;20;260;5.71
300;50;5.1;20;260;5.8
330;50;5.1;20;260;5.59
360;50;5.1;20;260;5.27
30;0;5.2;20;260;5.25
30;10;5.2;20;260;5.25
60;0;5.2;20;260;5.24
60;10;5.2;20;260;5.24
90;0;5.2;20;260;5.23
90;10;5.2;20;260;5.23
120;0;5.2;20;260;5.22
120;10;5.2;20;260;5.22
150;0;5.2;20;260;5.22
150;10;5.2;20;260;5.22
180;0;5.2;20;260;5.23
180;10;5.2;20;260;5.23
210;0;5.2;20;260;5.24
210;10;5.2;20;260;5.24
240;0;5.2;20;260;5.26
240;10;5.2;20;260;5.26
270;0;5.2;20;260;5.27
270;10;5.2;20;260;5.27
300;0;5.2;20;260;5.27
300;10;5.2;20;260;5.27
330;0;5.2;20;260;5.27
330;10;5.2;20;260;5.27
360;0;5.2;20;260;5.26
360;10;5.2;20;260;5.26
30;20;5.2;20;260;5.25
60;20;5.2;20;260;5.2
90;20;5.2;20;260;5.16
120;20;5.2;20;260;5.14
150;20;5.2;20;260;5.15
180;20;5.2;20;260;5.18
210;20;5.2;20;260;5.23
240;20;5.2;20;260;5.29
270;20;5.2;20;260;5.33
300;20;5.2;20;260;5.35
330;20;5.2;20;260;5.34
360;20;5.2;20;260;5.3
30;30;5.2;20;260;5.19
60;30;5.2;20;260;5.09
90;30;5.2;20;260;5.04
120;30;5.2;20;260;5.01
150;30;5.2;20;260;5.03
180;30;5.2;20;260;5.11
210;30;5.2;20;260;5.22
240;30;5.2;20;260;5.34
270;30;5.2;20;260;5.44
300;30;5.2;20;260;5.49
330;30;5.2;20;260;5.43
360;30;5.2;20;260;5.31
30;40;5.2;20;260;5.11
60;40;5.2;20;260;4.94
90;40;5.2;20;260;4.85
120;40;5.2;20;260;4.82
150;40;5.2;20;260;4.87
180;40;5.2;20;260;5.01
210;40;5.2;20;260;5.22
240;40;5.2;20;260;5.43
270;40;5.2;20;260;5.59
300;40;5.2;20;260;5.66
330;40;5.2;20;260;5.53
360;40;5.2;20;260;5.33
30;50;5.2;20;260;5.01
60;50;5.2;20;260;4.73
90;50;5.2;20;260;4.6
120;50;5.2;20;260;4.59
150;50;5.2;20;260;4.67
180;50;5.2;20;260;4.88
210;50;5.2;20;260;5.22
240;50;5.2;20;260;5.55
270;50;5.2;20;260;5.8
300;50;5.2;20;260;5.88
330;50;5.2;20;260;5.68
360;50;5.2;20;260;5.36
30;0;5.3;20;260;5.34
30;10;5.3;20;260;5.34
60;0;5.3;20;260;5.33
60;10;5.3;20;260;5.33
90;0;5.3;20;260;5.32
90;10;5.3;20;260;5.32
120;0;5.3;20;260;5.31
120;10;5.3;20;260;5.31
150;0;5.3;20;260;5.31
150;10;5.3;20;260;5.31
180;0;5.3;20;260;5.32
180;10;5.3;20;260;5.32
210;0;5.3;20;260;5.33
210;10;5.3;20;260;5.33
240;0;5.3;20;260;5.34
240;10;5.3;20;260;5.34
270;0;5.3;20;260;5.35
270;10;5.3;20;260;5.35
300;0;5.3;20;260;5.36
300;10;5.3;20;260;5.36
330;0;5.3;20;260;5.36
330;10;5.3;20;260;5.36
360;0;5.3;20;260;5.35
360;10;5.3;20;260;5.35
30;20;5.3;20;260;5.33
60;20;5.3;20;260;5.29
90;20;5.3;20;260;5.25
120;20;5.3;20;260;5.24
150;20;5.3;20;260;5.24
180;20;5.3;20;260;5.27
210;20;5.3;20;260;5.32
240;20;5.3;20;260;5.37
270;20;5.3;20;260;5.42
300;20;5.3;20;260;5.44
330;20;5.3;20;260;5.43
360;20;5.3;20;260;5.39
30;30;5.3;20;260;5.28
60;30;5.3;20;260;5.18
90;30;5.3;20;260;5.13
120;30;5.3;20;260;5.1
150;30;5.3;20;260;5.12
180;30;5.3;20;260;5.2
210;30;5.3;20;260;5.31
240;30;5.3;20;260;5.43
270;30;5.3;20;260;5.53
300;30;5.3;20;260;5.57
330;30;5.3;20;260;5.51
360;30;5.3;20;260;5.4
30;40;5.3;20;260;5.19
60;40;5.3;20;260;5.03
90;40;5.3;20;260;4.94
120;40;5.3;20;260;4.91
150;40;5.3;20;260;4.96
180;40;5.3;20;260;5.11
210;40;5.3;20;260;5.31
240;40;5.3;20;260;5.52
270;40;5.3;20;260;5.68
300;40;5.3;20;260;5.75
330;40;5.3;20;260;5.61
360;40;5.3;20;260;5.41
30;50;5.3;20;260;5.1
60;50;5.3;20;260;4.83
90;50;5.3;20;260;4.7
120;50;5.3;20;260;4.69
150;50;5.3;20;260;4.77
180;50;5.3;20;260;4.98
210;50;5.3;20;260;5.31
240;50;5.3;20;260;5.64
270;50;5.3;20;260;5.88
300;50;5.3;20;260;5.97
330;50;5.3;20;260;5.76
360;50;5.3;20;260;5.44
30;0;5.4;20;260;5.45
30;10;5.4;20;260;5.45
60;0;5.4;20;260;5.43
60;10;5.4;20;260;5.43
90;0;5.4;20;260;5.42
90;10;5.4;20;260;5.42
120;0;5.4;20;260;5.42
120;10;5.4;20;260;5.42
150;0;5.4;20;260;5.42
150;10;5.4;20;260;5.42
180;0;5.4;20;260;5.43
180;10;5.4;20;260;5.43
210;0;5.4;20;260;5.44
210;10;5.4;20;260;5.44
240;0;5.4;20;260;5.45
240;10;5.4;20;260;5.45
270;0;5.4;20;260;5.46
270;10;5.4;20;260;5.46
300;0;5.4;20;260;5.46
300;10;5.4;20;260;5.46
330;0;5.4;20;260;5.46
330;10;5.4;20;260;5.46
360;0;5.4;20;260;5.46
360;10;5.4;20;260;5.46
30;20;5.4;20;260;5.44
60;20;5.4;20;260;5.39
90;20;5.4;20;260;5.36
120;20;5.4;20;260;5.34
150;20;5.4;20;260;5.35
180;20;5.4;20;260;5.38
210;20;5.4;20;260;5.43
240;20;5.4;20;260;5.48
270;20;5.4;20;260;5.52
300;20;5.4;20;260;5.54
330;20;5.4;20;260;5.53
360;20;5.4;20;260;5.49
30;30;5.4;20;260;5.38
60;30;5.4;20;260;5.29
90;30;5.4;20;260;5.24
120;30;5.4;20;260;5.21
150;30;5.4;20;260;5.23
180;30;5.4;20;260;5.3
210;30;5.4;20;260;5.42
240;30;5.4;20;260;5.54
270;30;5.4;20;260;5.63
300;30;5.4;20;260;5.67
330;30;5.4;20;260;5.62
360;30;5.4;20;260;5.5
30;40;5.4;20;260;5.3
60;40;5.4;20;260;5.14
90;40;5.4;20;260;5.05
120;40;5.4;20;260;5.02
150;40;5.4;20;260;5.07
180;40;5.4;20;260;5.21
210;40;5.4;20;260;5.41
240;40;5.4;20;260;5.62
270;40;5.4;20;260;5.78
300;40;5.4;20;260;5.85
330;40;5.4;20;260;5.71
360;40;5.4;20;260;5.51
30;50;5.4;20;260;5.21
60;50;5.4;20;260;4.94
90;50;5.4;20;260;4.81
120;50;5.4;20;260;4.8
150;50;5.4;20;260;4.87
180;50;5.4;20;260;5.08
210;50;5.4;20;260;5.41
240;50;5.4;20;260;5.73
270;50;5.4;20;260;5.97
300;50;5.4;20;260;6.07
330;50;5.4;20;260;5.86
360;50;5.4;20;260;5.54
30;0;5.5;20;260;5.54
30;10;5.5;20;260;5.54
60;0;5.5;20;260;5.53
60;10;5.5;20;260;5.53
90;0;5.5;20;260;5.52
90;10;5.5;20;260;5.52
120;0;5.5;20;260;5.51
120;10;5.5;20;260;5.51
150;0;5.5;20;260;5.51
150;10;5.5;20;260;5.51
180;0;5.5;20;260;5.52
180;10;5.5;20;260;5.52
210;0;5.5;20;260;5.53
210;10;5.5;20;260;5.53
240;0;5.5;20;260;5.54
240;10;5.5;20;260;5.54
270;0;5.5;20;260;5.55
270;10;5.5;20;260;5.55
300;0;5.5;20;260;5.56
300;10;5.5;20;260;5.56
330;0;5.5;20;260;5.56
330;10;5.5;20;260;5.56
360;0;5.5;20;260;5.55
360;10;5.5;20;260;5.55
30;20;5.5;20;260;5.53
60;20;5.5;20;260;5.49
90;20;5.5;20;260;5.45
120;20;5.5;20;260;5.44
150;20;5.5;20;260;5.44
180;20;5.5;20;260;5.47
210;20;5.5;20;260;5.52
240;20;5.5;20;260;5.57
270;20;5.5;20;260;5.62
300;20;5.5;20;260;5.64
330;20;5.5;20;260;5.63
360;20;5.5;20;260;5.59
30;30;5.5;20;260;5.48
60;30;5.5;20;260;5.38
90;30;5.5;20;260;5.33
120;30;5.5;20;260;5.3
150;30;5.5;20;260;5.33
180;30;5.5;20;260;5.4
210;30;5.5;20;260;5.51
240;30;5.5;20;260;5.63
270;30;5.5;20;260;5.72
300;30;5.5;20;260;5.77
330;30;5.5;20;260;5.71
360;30;5.5;20;260;5.6
30;40;5.5;20;260;5.4
60;40;5.5;20;260;5.23
90;40;5.5;20;260;5.15
120;40;5.5;20;260;5.12
150;40;5.5;20;260;5.17
180;40;5.5;20;260;5.3
210;40;5.5;20;260;5.51
240;40;5.5;20;260;5.71
270;40;5.5;20;260;5.87
300;40;5.5;20;260;5.94
330;40;5.5;20;260;5.81
360;40;5.5;20;260;5.61
30;50;5.5;20;260;5.3
60;50;5.5;20;260;5.04
90;50;5.5;20;260;4.91
120;50;5.5;20;260;4.9
150;50;5.5;20;260;4.97
180;50;5.5;20;260;5.18
210;50;5.5;20;260;5.5
240;50;5.5;20;260;5.83
270;50;5.5;20;260;6.07
300;50;5.5;20;260;6.16
330;50;5.5;20;260;5.95
360;50;5.5;20;260;5.64
30;0;5.6;20;260;5.64
30;10;5.6;20;260;5.64
60;0;5.6;20;260;5.63
60;10;5.6;20;260;5.63
90;0;5.6;20;260;5.62
90;10;5.6;20;260;5.62
120;0;5.6;20;260;5.61
120;10;5.6;20;260;5.61
150;0;5.6;20;260;5.61
150;10;5.6;20;260;5.61
180;0;5.6;20;260;5.62
180;10;5.6;20;260;5.62
210;0;5.6;20;260;5.63
210;10;5.6;20;260;5.63
240;0;5.6;20;260;5.64
240;10;5.6;20;260;5.64
270;0;5.6;20;260;5.65
270;10;5.6;20;260;5.65
300;0;5.6;20;260;5.66
300;10;5.6;20;260;5.66
330;0;5.6;20;260;5.66
330;10;5.6;20;260;5.66
360;0;5.6;20;260;5.65
360;10;5.6;20;260;5.65
30;20;5.6;20;260;5.63
60;20;5.6;20;260;5.59
90;20;5.6;20;260;5.56
120;20;5.6;20;260;5.54
150;20;5.6;20;260;5.55
180;20;5.6;20;260;5.58
210;20;5.6;20;260;5.62
240;20;5.6;20;260;5.67
270;20;5.6;20;260;5.71
300;20;5.6;20;260;5.73
330;20;5.6;20;260;5.72
360;20;5.6;20;260;5.68
30;30;5.6;20;260;5.58
60;30;5.6;20;260;5.48
90;30;5.6;20;260;5.43
120;30;5.6;20;260;5.41
150;30;5.6;20;260;5.43
180;30;5.6;20;260;5.5
210;30;5.6;20;260;5.61
240;30;5.6;20;260;5.73
270;30;5.6;20;260;5.82
300;30;5.6;20;260;5.86
330;30;5.6;20;260;5.81
360;30;5.6;20;260;5.7
30;40;5.6;20;260;5.5
60;40;5.6;20;260;5.33
90;40;5.6;20;260;5.26
120;40;5.6;20;260;5.23
150;40;5.6;20;260;5.27
180;40;5.6;20;260;5.41
210;40;5.6;20;260;5.6
240;40;5.6;20;260;5.81
270;40;5.6;20;260;5.96
300;40;5.6;20;260;6.03
330;40;5.6;20;260;5.9
360;40;5.6;20;260;5.71
30;50;5.6;20;260;5.4
60;50;5.6;20;260;5.14
90;50;5.6;20;260;5.02
120;50;5.6;20;260;5.01
150;50;5.6;20;260;5.08
180;50;5.6;20;260;5.29
210;50;5.6;20;260;5.6
240;50;5.6;20;260;5.92
270;50;5.6;20;260;6.16
300;50;5.6;20;260;6.25
330;50;5.6;20;260;6.04
360;50;5.6;20;260;5.73
30;0;5.7;20;260;5.75
30;10;5.7;20;260;5.75
60;0;5.7;20;260;5.74
60;10;5.7;20;260;5.74
90;0;5.7;20;260;5.73
90;10;5.7;20;260;5.73
120;0;5.7;20;260;5.73
120;10;5.7;20;260;5.73
150;0;5.7;20;260;5.73
150;10;5.7;20;260;5.73
180;0;5.7;20;260;5.73
180;10;5.7;20;260;5.73
210;0;5.7;20;260;5.75
210;10;5.7;20;260;5.75
240;0;5.7;20;260;5.76
240;10;5.7;20;260;5.76
270;0;5.7;20;260;5.77
270;10;5.7;20;260;5.77
300;0;5.7;20;260;5.77
300;10;5.7;20;260;5.77
330;0;5.7;20;260;5.77
330;10;5.7;20;260;5.77
360;0;5.7;20;260;5.76
360;10;5.7;20;260;5.76
30;20;5.7;20;260;5.75
60;20;5.7;20;260;5.7
90;20;5.7;20;260;5.67
120;20;5.7;20;260;5.65
150;20;5.7;20;260;5.66
180;20;5.7;20;260;5.69
210;20;5.7;20;260;5.73
240;20;5.7;20;260;5.78
270;20;5.7;20;260;5.82
300;20;5.7;20;260;5.84
330;20;5.7;20;260;5.83
360;20;5.7;20;260;5.79
30;30;5.7;20;260;5.69
60;30;5.7;20;260;5.59
90;30;5.7;20;260;5.55
120;30;5.7;20;260;5.52
150;30;5.7;20;260;5.54
180;30;5.7;20;260;5.61
210;30;5.7;20;260;5.72
240;30;5.7;20;260;5.84
270;30;5.7;20;260;5.93
300;30;5.7;20;260;5.97
330;30;5.7;20;260;5.92
360;30;5.7;20;260;5.81
30;40;5.7;20;260;5.61
60;40;5.7;20;260;5.45
90;40;5.7;20;260;5.37
120;40;5.7;20;260;5.34
150;40;5.7;20;260;5.38
180;40;5.7;20;260;5.52
210;40;5.7;20;260;5.71
240;40;5.7;20;260;5.92
270;40;5.7;20;260;6.07
300;40;5.7;20;260;6.14
330;40;5.7;20;260;6.01
360;40;5.7;20;260;5.82
30;50;5.7;20;260;5.51
60;50;5.7;20;260;5.25
90;50;5.7;20;260;5.12
120;50;5.7;20;260;5.12
150;50;5.7;20;260;5.19
180;50;5.7;20;260;5.39
210;50;5.7;20;260;5.71
240;50;5.7;20;260;6.02
270;50;5.7;20;260;6.26
300;50;5.7;20;260;6.35
330;50;5.7;20;260;6.15
360;50;5.7;20;260;5.84
30;0;5.8;20;260;5.84
30;10;5.8;20;260;5.84
60;0;5.8;20;260;5.83
60;10;5.8;20;260;5.83
90;0;5.8;20;260;5.82
90;10;5.8;20;260;5.82
120;0;5.8;20;260;5.81
120;10;5.8;20;260;5.81
150;0;5.8;20;260;5.81
150;10;5.8;20;260;5.81
180;0;5.8;20;260;5.82
180;10;5.8;20;260;5.82
210;0;5.8;20;260;5.83
210;10;5.8;20;260;5.83
240;0;5.8;20;260;5.85
240;10;5.8;20;260;5.85
270;0;5.8;20;260;5.85
270;10;5.8;20;260;5.85
300;0;5.8;20;260;5.86
300;10;5.8;20;260;5.86
330;0;5.8;20;260;5.86
330;10;5.8;20;260;5.86
360;0;5.8;20;260;5.85
360;10;5.8;20;260;5.85
30;20;5.8;20;260;5.83
60;20;5.8;20;260;5.79
90;20;5.8;20;260;5.76
120;20;5.8;20;260;5.74
150;20;5.8;20;260;5.75
180;20;5.8;20;260;5.78
210;20;5.8;20;260;5.82
240;20;5.8;20;260;5.87
270;20;5.8;20;260;5.92
300;20;5.8;20;260;5.94
330;20;5.8;20;260;5.93
360;20;5.8;20;260;5.89
30;30;5.8;20;260;5.78
60;30;5.8;20;260;5.68
90;30;5.8;20;260;5.64
120;30;5.8;20;260;5.61
150;30;5.8;20;260;5.63
180;30;5.8;20;260;5.7
210;30;5.8;20;260;5.81
240;30;5.8;20;260;5.93
270;30;5.8;20;260;6.02
300;30;5.8;20;260;6.06
330;30;5.8;20;260;6.01
360;30;5.8;20;260;5.9
30;40;5.8;20;260;5.7
60;40;5.8;20;260;5.54
90;40;5.8;20;260;5.46
120;40;5.8;20;260;5.43
150;40;5.8;20;260;5.48
180;40;5.8;20;260;5.61
210;40;5.8;20;260;5.8
240;40;5.8;20;260;6
270;40;5.8;20;260;6.16
300;40;5.8;20;260;6.23
330;40;5.8;20;260;6.1
360;40;5.8;20;260;5.91
30;50;5.8;20;260;5.6
60;50;5.8;20;260;5.35
90;50;5.8;20;260;5.22
120;50;5.8;20;260;5.21
150;50;5.8;20;260;5.28
180;50;5.8;20;260;5.5
210;50;5.8;20;260;5.8
240;50;5.8;20;260;6.11
270;50;5.8;20;260;6.35
300;50;5.8;20;260;6.45
330;50;5.8;20;260;6.25
360;50;5.8;20;260;5.94
30;0;5.9;20;260;5.95
30;10;5.9;20;260;5.95
60;0;5.9;20;260;5.94
60;10;5.9;20;260;5.94
90;0;5.9;20;260;5.93
90;10;5.9;20;260;5.93
120;0;5.9;20;260;5.92
120;10;5.9;20;260;5.92
150;0;5.9;20;260;5.92
150;10;5.9;20;260;5.92
180;0;5.9;20;260;5.93
180;10;5.9;20;260;5.93
210;0;5.9;20;260;5.94
210;10;5.9;20;260;5.94
240;0;5.9;20;260;5.96
240;10;5.9;20;260;5.96
270;0;5.9;20;260;5.97
270;10;5.9;20;260;5.97
300;0;5.9;20;260;5.97
300;10;5.9;20;260;5.97
330;0;5.9;20;260;5.97
330;10;5.9;20;260;5.97
360;0;5.9;20;260;5.96
360;10;5.9;20;260;5.96
30;20;5.9;20;260;5.94
60;20;5.9;20;260;5.9
90;20;5.9;20;260;5.87
120;20;5.9;20;260;5.85
150;20;5.9;20;260;5.86
180;20;5.9;20;260;5.89
210;20;5.9;20;260;5.93
240;20;5.9;20;260;5.98
270;20;5.9;20;260;6.02
300;20;5.9;20;260;6.04
330;20;5.9;20;260;6.03
360;20;5.9;20;260;5.99
30;30;5.9;20;260;5.89
60;30;5.9;20;260;5.79
90;30;5.9;20;260;5.75
120;30;5.9;20;260;5.72
150;30;5.9;20;260;5.74
180;30;5.9;20;260;5.81
210;30;5.9;20;260;5.92
240;30;5.9;20;260;6.03
270;30;5.9;20;260;6.12
300;30;5.9;20;260;6.17
330;30;5.9;20;260;6.12
360;30;5.9;20;260;6.01
30;40;5.9;20;260;5.81
60;40;5.9;20;260;5.65
90;40;5.9;20;260;5.58
120;40;5.9;20;260;5.55
150;40;5.9;20;260;5.59
180;40;5.9;20;260;5.72
210;40;5.9;20;260;5.91
240;40;5.9;20;260;6.11
270;40;5.9;20;260;6.26
300;40;5.9;20;260;6.33
330;40;5.9;20;260;6.21
360;40;5.9;20;260;6.01
30;50;5.9;20;260;5.71
60;50;5.9;20;260;5.46
90;50;5.9;20;260;5.34
120;50;5.9;20;260;5.33
150;50;5.9;20;260;5.4
180;50;5.9;20;260;5.6
210;50;5.9;20;260;5.91
240;50;5.9;20;260;6.21
270;50;5.9;20;260;6.45
300;50;5.9;20;260;6.54
330;50;5.9;20;260;6.34
360;50;5.9;20;260;6.04
30;0;6;20;260;6.04
30;10;6;20;260;6.04
60;0;6;20;260;6.03
60;10;6;20;260;6.03
90;0;6;20;260;6.02
90;10;6;20;260;6.02
120;0;6;20;260;6.02
120;10;6;20;260;6.02
150;0;6;20;260;6.02
150;10;6;20;260;6.02
180;0;6;20;260;6.03
180;10;6;20;260;6.03
210;0;6;20;260;6.04
210;10;6;20;260;6.04
240;0;6;20;260;6.05
240;10;6;20;260;6.05
270;0;6;20;260;6.06
270;10;6;20;260;6.06
300;0;6;20;260;6.06
300;10;6;20;260;6.06
330;0;6;20;260;6.06
330;10;6;20;260;6.06
360;0;6;20;260;6.06
360;10;6;20;260;6.06
30;20;6;20;260;6.04
60;20;6;20;260;5.99
90;20;6;20;260;5.96
120;20;6;20;260;5.95
150;20;6;20;260;5.95
180;20;6;20;260;5.98
210;20;6;20;260;6.02
240;20;6;20;260;6.07
270;20;6;20;260;6.12
300;20;6;20;260;6.14
330;20;6;20;260;6.13
360;20;6;20;260;6.09
30;30;6;20;260;5.98
60;30;6;20;260;5.89
90;30;6;20;260;5.84
120;30;6;20;260;5.81
150;30;6;20;260;5.83
180;30;6;20;260;5.9
210;30;6;20;260;6.01
240;30;6;20;260;6.13
270;30;6;20;260;6.22
300;30;6;20;260;6.26
330;30;6;20;260;6.21
360;30;6;20;260;6.1
30;40;6;20;260;5.9
60;40;6;20;260;5.74
90;40;6;20;260;5.67
120;40;6;20;260;5.65
150;40;6;20;260;5.69
180;40;6;20;260;5.81
210;40;6;20;260;6
240;40;6;20;260;6.2
270;40;6;20;260;6.36
300;40;6;20;260;6.43
330;40;6;20;260;6.3
360;40;6;20;260;6.11
30;50;6;20;260;5.81
60;50;6;20;260;5.56
90;50;6;20;260;5.43
120;50;6;20;260;5.42
150;50;6;20;260;5.49
180;50;6;20;260;5.7
210;50;6;20;260;6
240;50;6;20;260;6.31
270;50;6;20;260;6.54
300;50;6;20;260;6.64
330;50;6;20;260;6.44
360;50;6;20;260;6.13
30;0;6.1;20;260;6.15
30;10;6.1;20;260;6.15
60;0;6.1;20;260;6.14
60;10;6.1;20;260;6.14
90;0;6.1;20;260;6.13
90;10;6.1;20;260;6.13
120;0;6.1;20;260;6.12
120;10;6.1;20;260;6.12
150;0;6.1;20;260;6.12
150;10;6.1;20;260;6.12
180;0;6.1;20;260;6.13
180;10;6.1;20;260;6.13
210;0;6.1;20;260;6.14
210;10;6.1;20;260;6.14
240;0;6.1;20;260;6.16
240;10;6.1;20;260;6.16
270;0;6.1;20;260;6.17
270;10;6.1;20;260;6.17
300;0;6.1;20;260;6.17
300;10;6.1;20;260;6.17
330;0;6.1;20;260;6.17
330;10;6.1;20;260;6.17
360;0;6.1;20;260;6.16
360;10;6.1;20;260;6.16
30;20;6.1;20;260;6.14
60;20;6.1;20;260;6.1
90;20;6.1;20;260;6.07
120;20;6.1;20;260;6.06
150;20;6.1;20;260;6.06
180;20;6.1;20;260;6.09
210;20;6.1;20;260;6.13
240;20;6.1;20;260;6.18
270;20;6.1;20;260;6.22
300;20;6.1;20;260;6.24
330;20;6.1;20;260;6.23
360;20;6.1;20;260;6.19
30;30;6.1;20;260;6.08
60;30;6.1;20;260;6
90;30;6.1;20;260;5.95
120;30;6.1;20;260;5.92
150;30;6.1;20;260;5.94
180;30;6.1;20;260;6.01
210;30;6.1;20;260;6.12
240;30;6.1;20;260;6.23
270;30;6.1;20;260;6.32
300;30;6.1;20;260;6.37
330;30;6.1;20;260;6.31
360;30;6.1;20;260;6.2
30;40;6.1;20;260;6.01
60;40;6.1;20;260;5.85
90;40;6.1;20;260;5.79
120;40;6.1;20;260;5.76
150;40;6.1;20;260;5.8
180;40;6.1;20;260;5.92
210;40;6.1;20;260;6.11
240;40;6.1;20;260;6.3
270;40;6.1;20;260;6.45
300;40;6.1;20;260;6.52
330;40;6.1;20;260;6.4
360;40;6.1;20;260;6.21
30;50;6.1;20;260;5.91
60;50;6.1;20;260;5.67
90;50;6.1;20;260;5.55
120;50;6.1;20;260;5.54
150;50;6.1;20;260;5.6
180;50;6.1;20;260;5.81
210;50;6.1;20;260;6.1
240;50;6.1;20;260;6.4
270;50;6.1;20;260;6.63
300;50;6.1;20;260;6.73
330;50;6.1;20;260;6.53
360;50;6.1;20;260;6.23
30;0;6.2;20;260;6.24
30;10;6.2;20;260;6.24
60;0;6.2;20;260;6.23
60;10;6.2;20;260;6.23
90;0;6.2;20;260;6.22
90;10;6.2;20;260;6.22
120;0;6.2;20;260;6.22
120;10;6.2;20;260;6.22
150;0;6.2;20;260;6.22
150;10;6.2;20;260;6.22
